时间,博文id,用户,用户id,评论,转发,点赞,博文,情感分数
2020年01月27日 05:59,4465224549252128,皎月轻云-凝琰,2738473367,14,0,13,"
                    荣成几个意思？大年初三这轮胎厂就开工了？空气里臭得要命，全都是焦臭！！！不是还自由呼吸么？呼吸臭味么？！@荣成环保监察 上次来就臭晕人！！！能防新冠肺炎还是咋滴？！ 2威海·荣成站 ​                ",3.0
2020年01月27日 05:55,4465223606367070,你吃蝙蝠了嘛,3896605113,0,0,15,"
                    #科比死了# 在老家突然听闻了科比去世的消息，仍是凌晨睡梦中，内心的震惊无与伦比。再加上这些天一直在关注新冠肺炎的事情，内心五味杂陈。时代的车轮滚滚向前，无常的人生不给任何人优待或偏见，就像两天拍到的晨光与余晖，照耀着这片遗迹起落浮沉从不停息。再闪亮的星也会坠落，但依然在我们心中永恒。20年代真的开始了 收起全文d
                ",0
2020年01月27日 05:54,4465223228047808,教头是也,1481638480,1,0,0,"
                    【澎湃新闻：武汉一家七口疑染新冠肺炎：公婆和丈夫三人已隔离治疗！】O口述｜武汉一家七口疑染新冠肺炎：公婆和丈夫三人已隔离治疗 (分享自@澎湃新闻，澎湃APP下载>> O澎湃新闻 ) ​                ",2
2020年01月27日 05:52,4465222947859272,白水法院,3695637705,21,7,73,"
                    #新冠肺炎最新动态# 【最新：#全国新冠肺炎确诊超2000例# 愿数字不再增加！】据1月26日23时前各省区卫健委发布的最新数据，目前全国新型冠状病毒感染的肺炎病例2067例。好消息是，已有近50人治愈出院，新型冠状病毒疫苗开始研发。期待新的一天有更多好消息！ ​​​#最新疫情地图# ​                ",15.0
2020年01月27日 05:52,4465222930806679,雄风201705,6265789530,0,0,0,"
                    《上官恒君的评论：国家有难，咱不添乱。坐在家里，就是贡献。亲戚不走，来年还有，朋友不聚，回头再叙。全民安康！大门一关，被窝一钻，疫情一过，出去狂欢，利人利己，互不传染，坚持几天，确保平安！！！》四川完成全国首例5G双千兆新冠肺炎远程会诊 ​                ",4
2020年01月27日 05:50,4465222338952208,Dr斌不秃头,2908759715,2,0,13,"
                    #科比去世##全国确诊新型肺炎病例# 在巴塞罗那突然听闻了科比去世的消息，国内仍是凌晨睡梦中，内心的震惊无与伦比。再加上这些天虽然人在国外但一直在关注新冠肺炎的事情，内心五味杂陈。时代的车轮滚滚向前，无常的人生不给任何人优待或偏见，就像两天前在号称永恒之城的古罗马拍到的晨光与余晖，照耀着这片遗迹起落浮沉从不停息。再闪亮的星也会坠落，但依然在我们心中永恒。20年代真的开始了 2西班牙·巴塞罗那 收起全文d
                ",1
2020年01月27日 05:49,4465222041943164,yaviiii,1742076994,0,0,0,"
                    九个月婴儿确诊新冠肺炎。kobe空难。。大半夜刷到的两则消息真的太难过了。。 ​                ",-2.0
2020年01月27日 05:48,4465221965636830,臆想一巷,1180042730,0,1,3,"
                    长途旅行，你在飞机高铁上被病毒传染的风险到底有多大？坐哪里比较安全，路上做什么事情会提高被传染的风险？飞机起飞了，列车发动了，有人突然发热咳嗽，明显的病毒性肺炎症状怎么办呢？怎么减小传染别人的概率？#全国确诊新型肺炎病例# #华南海鲜市场存在大量新冠病毒# #500多万人离开武汉#  L臆想一巷的微博视频 收起全文d
                ",2.0
2020年01月27日 05:48,4465221907206149,北极星的来客,5783514937,0,0,1,"
                    突然想起了关汉卿的《窦娥冤》，如果这次新冠肺炎是因有人蒙冤诅咒而起，那当务之急就是替人洗刷冤屈，还人清白[机智][机智]。我觉得应该将湖北全省所有官员全部拿下，接受调查。暂时让历年落榜公务员考生、其他省份官员充任，待官员查明清白后，才可官复原职！对于一些重大刑事案件应当重审！[奸笑][奸笑]@人民日报 @央视新闻 @中国政府网 收起全文d
                ",5.5
2020年01月27日 05:45,4465221081455995,张林1020,6321311912,0,0,0,"
                    《继湖北之后，北京也宣布延迟开学，呆在家里的孩子该如何学习？》刚刚过去的1月23日，湖北省新冠肺炎疫情防控指挥部才发布通知：“省内大专院校、中小学、幼儿园推迟开学时间”。O网页链接 ​                ",1
2020年01月27日 05:44,4465220904569357,徐海龙的个人小站,1373918091,0,0,0,"
                    《20日、21日，坐过这三趟火车的黑龙江人注意！车上已有人被确诊新冠肺炎》有事搜一搜，没事看一看O网页链接 ​                ",0
2020年01月27日 05:42,4465220448128716,雷鸣VO,5479573579,0,0,0,"
                    #腾讯新闻# 北京9个月大婴儿感染新冠肺炎 打破患病最小年龄记录O北京9个月大婴儿感染新冠肺炎 打破患病最小年龄记录 L北京9个月大婴儿感染新冠肺炎 打破患病最小年龄记录 来自@腾讯新闻 ​                ",-6
2020年01月27日 05:38,4465219265167216,新冠防线,7379278315,0,0,0,"
                    #新冠肺炎##疫期日常# 【热门视频】精彩视频，尽在QQ浏览器 O大年初二，河南农村关门闭户无一人走亲戚，村口设立关卡堵路 ​                ",2
2020年01月27日 05:36,4465218794556376,依然乐观520,5290052436,0,0,1,"
                    NBA巨星科比·布莱恩特在加利福尼亚直升机坠毁事件中丧生。 意外来的太突然，无论是新冠肺炎还是科比飞机失事，灾难不知道什么时候就降落在身边，唯有珍惜眼前人，活在当下，爱在当下！ 2濮阳·顿丘温泉大酒店 ​                ",-4.0
2020年01月27日 05:36,4465218791036092,山西教育招生考试,2439219611,0,2,2,"
                    #新型冠状病毒##新闻##央视快讯##人民日报##春运# 【紧急寻人！#这24趟火车汽车飞机上有新冠肺炎患者#】请乘坐同车厢同飞机的人员返家后，暂不要外出，居家封闭隔离观察。发现异常，请立即联系当地疾控中心或到当地医院咨询就诊。转发提醒！ ​​​​@人民日报 ​​​                ",-3
2020年01月27日 05:34,4465218228725627,傻傻妞不二,3062963887,0,0,1,"
                    #万众一心抗击新冠肺炎##连夜出岛历险记#时而急雨，时而妖风慌张、刺激，好在顺利肺炎无情，人间有爱愿我的国🇨🇳平安🙏🙏  ​​​ 2海口·海口美兰国际机场 ​                ",0
2020年01月27日 05:33,4465218169614496,365-厦门大雨,1562273464,16,20,37,"
                    #科比死了##科比女儿# 美媒26日报道，NBA巨星科比·布莱恩特在加利福尼亚直升机坠毁事件中丧生。 #科比因直升机坠毁丧生#意外来的太突然，无论是新冠肺炎还是科比飞机失事，灾难不知道什么时候就降落在身边，唯有珍惜眼前人，活在当下，爱在当下！鼠年好事多磨啊！天佑中华，天佑全世界人平安！ ​                ",-5.0
2020年01月27日 05:32,4465217767255863,永远的精英爷们,1831758100,0,0,0,"
                    【注意！发烧咳嗽≠新冠肺炎，镇静应对，拒绝恐慌】镇静应对，拒绝恐慌。... O注意！发烧咳嗽≠新冠肺炎，镇静应对，拒绝恐慌 (分享自21财经) O注意！发烧咳嗽≠新冠肺炎，镇静应对，拒绝恐慌 ​                ",-8
2020年01月27日 05:31,4465217654188945,你骄傲的放纵,2142271805,1,0,9,"
                    人类：2019太糟心了，快点过去吧！2020：呵呵。#新冠肺炎进入第二波流行上升期##科比去世##500万人离开武汉# ​ 2盐城 ​                ",-4.0
2020年01月27日 05:31,4465217554083788,羊子女皇,1729747483,0,0,0,"
                    生命重于泰山，必须好好珍惜这仅有一次的生命！#万众一心抗击新冠肺炎##科比布莱恩特去世# ​                ",1
2020年01月27日 05:30,4465217428144922,水水虿,1777626667,0,0,0,"
                    看到新闻里北京出现一例9个月大婴儿感染了新冠肺炎，一颗脆弱敏感的老母亲的心瞬间揪了起来。想想那么点大的孩子，怎么被隔离？又该怎么用药？不会说话，再难受却无论如何也无法表达，那样的哭声该会有多撕心裂肺。这个消息真的太让人心疼了，在家闭门两天不出的成年人都有点受不了这种生活。9⃣ 个月大的孩子怎么能受得了这种非人的隔离。0⃣ 3⃣ 年的非典没有感觉到过害怕，这次真的发自骨子里的恐惧。孩子啊，永远是妈妈的软肋🙏 🙏 🙏 🙏 🙏 🙏 希望这场没有硝烟的战争早点过去 2晋城 收起全文d
                ",9.5
2020年01月27日 05:30,4465217410601616,盛楠来喽,6515393886,0,0,2,"
                    #科比死了## 意外来的太突然，无论是新冠肺炎还是科比飞机失事，想不到的灾难会不知道什么时候就降落在身边，唯有珍惜眼前人，爱在当下！最近感觉好事太少了。待春暖花开时，希望一切好起来！天佑中华，天佑全世界人平安！ ​                ",-2.0
2020年01月27日 05:30,4465217381362761,新冠防线,7379278315,0,0,0,"
                    #新冠肺炎##疫期日常# 【热门视频】精彩视频，尽在QQ浏览器 O北京首宗！10只口罩卖850元 一药店将受高额处罚 ​                ",1
2020年01月27日 05:29,4465217054233110,是棒棒真啦,5033938587,12,0,10,"
                    #万众一心抗击新冠肺炎#我在尽自己的一份力，也感谢你们永远在我身边 ​                ",2
2020年01月27日 05:28,4465216761012591,长长长的风,1083372685,0,0,2,"
                    法新社辟谣: 新型冠状病毒不是美国政府制造的。前几天，脸书上有帖子称，武汉新型冠状病毒是美国疾病预防控制中心实验室于2015年制造并获得专利的病毒。实际上，这项专利是针对2002-2003年广东省出现的冠状病毒的基因组序列，即SARS冠状病毒。但是，才过了短短17年，难道自然的病毒变异会如此地快吗？ ​​​#万众一心抗击新冠肺炎##武汉加油共渡难关# 2吉林市 收起全文d
                ",6
2020年01月27日 05:27,4465216463247171,乡下客,1548067152,0,0,1,"
                    搜狐新闻:【全国确诊2051例新冠肺炎病例】O网页链接（分享自 @搜狐新闻客户端）O网页链接 ​                ",0
2020年01月27日 05:25,4465216022472750,低调free,2217478015,0,0,0,"
                    理工男对细菌、病毒、癌症的深度分析，非常有用，所以这次的新冠病毒肺炎只要做好预防，切断传播途径，14天以后应该就会完全好转。 ​                ",3.0
