时间,博文id,用户,用户id,评论,转发,点赞,博文,情感分数
2020年02月06日 22:55,4469104109332848,环球时报,1974576991,570,331,6067,"
                    【白俄罗斯再派一架军机运来援助物资！】环球时报-环球网记者综合报道  据白俄罗斯媒体报道，北京时间6日下午，白俄罗斯援助中国抗击新冠肺炎疫情的第二批物资抵达北京。此次物资总计20吨，包含外科医用大褂、口罩、手套、碘酒、防护服、消毒液及其他医疗用品，由白俄罗斯军方派出一架伊尔-76专机运送。中国商务部代表、白俄罗斯紧急情况部副部长 伊戈尔•波罗托夫、白俄罗斯驻华公使衔参赞尤里•拉布科出席物资交接仪式。20吨物资中部分由中白工业园筹集捐赠。该批物资将于2月7日运至武汉并转交湖北省慈善总会。早在 1月30日下午，白俄罗斯政府就派军机运送第一批20吨援助物资。L这视频的秒拍视频 收起全文d
                ",3
2020年02月06日 22:24,4469096403707292,人民日报,2803301701,5545,1233,100131,"
                    【#呼和浩特多名公职人员被处理#，因不配合疫情防控】记者从内蒙古自治区呼和浩特市纪委监委获悉，在新冠肺炎疫情防控形势十分严峻情况下，仍然有个别干部存在认识不高、重视不够，甚至不支持、不配合防控工作的问题。现将两起典型问题通报如下：一、新城区市场监督管理局迎新路市场监督管理所科员齐宝成受降级处分。二、市城市综合执法管理局三支队机动大队崔建宏受留党察看处分；三支队副支队长方鸥、机动大队大队长高志彤、办公室副主任、党总支纪检委员云晓东给予诫勉谈话；三支队支队长王春明被通报批评。（人民日报记者张枨） 收起全文d
                ",-5.0
2020年02月06日 22:55,4469104197251283,新京报我们视频,6124642021,218,76,828,"
                    【黑心商贩#卖7万支7年前口罩被抓# 民警抓捕现场上演灵魂三连怼】2月4日，上海市青浦警方将涉嫌销售不符合标准医用器材的嫌疑人时某抓获。经调查，时某通过网络将2013年生产的7万余只无牌口罩出售给他人，获利2万余元。在抓捕现场，时某还试图狡辩，民警上演灵魂三连怼。#聚焦新冠肺炎疫情#@青浦警坛 L新京报我们视频的秒拍视频 收起全文d
                ",2.0
2020年02月06日 22:40,4469100334423189,环球网,1686546714,276,157,2349,"
                    【白俄罗斯再派一架军机运来援助物资】据白俄罗斯媒体报道，北京时间6日下午，白俄罗斯援助中国抗击新冠肺炎疫情的第二批物资抵达北京。此次物资总计20吨，包含外科医用大褂、口罩、手套、碘酒、防护服、消毒液及其他医疗用品，由白俄罗斯军方派出一架伊尔-76专机运送。        中国商务部代表、白俄罗斯紧急情况部副部长 伊戈尔•波罗托夫、白俄罗斯驻华公使衔参赞尤里•拉布科出席物资交接仪式。20吨物资中部分由中白工业园筹集捐赠。该批物资将于2月7日运至武汉并转交湖北省慈善总会。        早在 1月30日下午，白俄罗斯政府就派军机运送第一批20吨援助物资。(环球时报-环球网记者综合报道 )        收起全文d
                ",3
2020年02月06日 22:02,4469090884260136,中国新闻网,1784473157,389,72,5359,"
                    #关注新冠肺炎#【#武汉回应业主捐献商铺#：很难改造为医院使用】近日，有消息显示“武汉汉口北商铺业主联名捐空置商铺”。6日，武汉卫健委主任张红星称，商铺捐献成病房发生在武汉黄陂区，首先感谢大家对防控疫情的支持，但实际上业主只有1间商铺，而且这一片商铺出租率高达70%以上，闲置的商铺零星散在其中，很难再改造作为医院使用。（记者吴涛）@中新视频 L中新视频的秒拍视频 收起全文d
                ",9
2020年02月06日 22:34,4469098920198873,新闻晨报,1314608344,6,52,40,"
                    【为身边的人转发！今日#新冠肺炎求助者快速通道#上线】目前很多疑似患者、密切接触者以及确诊患者匹配医疗资源困难，今天UC联合人民日报旗下人民网、人民好医生客户端上线“求助通道”服务。只要在线上填写相关信息，就能对接到相关负责的部门单位，获得相应的医疗帮助。L楚天都市报的微博视频 ​                ",6
2020年02月06日 22:23,4469096106566268,新京报我们视频,6124642021,136,241,2411,"
                    #暖心闻#【#医护夫妻在病房外偶遇拥抱#：抱一下之后匆匆开始各自的工作】2月4日，浙江绍兴市人民医院隔离病房前，一对医护夫妻偶遇，隔着防护服认出彼此后惊喜拥抱。妻子徐小奇说，两人住在不同宿舍区，当时两人已经5天没有见面，见面拥抱后互道一声“辛苦了”，便匆匆开始各自的工作。#聚焦新冠肺炎疫情#L新京报我们视频的秒拍视频 收起全文d
                ",1
2020年02月06日 22:52,4469103442089116,新浪科技,1642634100,279,240,479,"
                    【李文亮医生因新冠肺炎于6日晚去世】#李文亮医生去世#《环球时报》记者6日晚从多个消息源了解到，武汉市中心医院医生李文亮因新冠病毒感染的肺炎于当日病逝。李文亮此前曾在微信群发布关于华南海鲜市场疫情的信息，之后因“在互联网发布不实言论”被辖区派出所训诫。2月1日上午10时41分，李文亮在自己的微博上公布了其确诊新型冠状病毒肺炎的消息。@环球时报 收起全文d
                ",-2
2020年02月06日 22:01,4469090502107924,中国新闻网,1784473157,49,27,266,"
                    #关注新冠肺炎#【#湖北省核酸检测速度加快# #湖北省核酸检测每日达1万份#】6日，湖北省人民政府副省长杨云彦在发布会上表示，为了解决检测难的问题，省a href=""//weibo.com/n/%E4%B8%AD%E6%96%B0%E8%A7%86%E9%A2%91"" target=""_blank"">@中新视频 L中新视频的秒拍视频 收起全文d
                ",4
2020年02月06日 22:25,4469096714574777,环球网,1686546714,47,18,211,"
                    【#呼和浩特多名公职人员被处理#，因不配合疫情防控】记者从内蒙古自治区呼和浩特市纪委监委获悉，在新冠肺炎疫情防控形势十分严峻情况下，仍然有个别干部存在认识不高、重视不够，甚至不支持、不配合防控工作的问题。现将两起典型问题通报如下：一、新城区市场监督管理局迎新路市场监督管理所科员齐宝成受降级处分。二、市城市综合执法管理局三支队机动大队崔建宏受留党察看处分；三支队副支队长方鸥、机动大队大队长高志彤、办公室副主任、党总支纪检委员云晓东给予诫勉谈话；三支队支队长王春明被通报批评。（人民日报） 收起全文d
                ",-5.0
2020年02月06日 22:08,4469092268492189,上海热门资讯,2256231983,53,146,347,"
                    【张文宏：企业老板不用捐东西，给隔离员工开工资就是贡献】6日，上海华山医院感染科主任张文宏表示，新冠肺炎疫情期间，不需要企业再向医院捐献物资了，他希望企业老板，给那些在复工期间在家中隔离或者工作的员工，正常发放工资。他还表示，如果每个返沪的人员能够做到自行隔离14天，不到处乱走。#企业老板隔离员工发工资就是贡献# L新京报我们视频的秒拍视频 收起全文d
                ",0.0
2020年02月06日 22:10,4469092805737565,果壳,1850988623,66,98,436,"
                    日前，有一线医生建议用 CT 影像学检查阳性替代核酸检测阳性，作为目前临床确诊武汉新冠肺炎的主要依据。5日，国家卫建委更新了新冠肺炎患者的诊断标准，湖北省内患者在“疑似病例”和“确诊病例”基础上，增加了“临床诊断病例”的分类，疑似病例中有CT 影像学检查出肺炎影像学特征者，即可纳入此组。这样呼吁的理由有哪些？CT为什么能弥补核酸检测的不足呢？ O湖北省强调用CT检测新型肺炎？这样呼吁的理由有三个 收起全文d
                ",7.0
2020年02月06日 22:09,4469092515537676,新京报我们视频,6124642021,715,154,3317,"
                    【大理“征用口罩”事件续：#大理市委书记称当地物资也曾被扣#】日前，云南大理市卫健局扣留外地口罩等医疗物资一事引发关注。大理市委书记高志宏表示，向兄弟省市致歉。高志宏对@紧急呼叫 称，当地此前订购的治疗物资也曾被外地扣留，“我们的酒精这些都被扣留了”。大理官方称征用的口罩，部分已发放给了疫情一线工作人员，不存在倒卖口罩等情况。#聚焦新冠肺炎疫情# L紧急呼叫的秒拍视频 收起全文d
                ",1
2020年02月06日 22:34,4469098832361003,帝吧官微,7010131150,278,43,1760,"
                    最新消息：📣📣好紧急📣📣新冠肺炎已于香港变种成为勇武脑炎（简称：武脑肓抢炎病症：患者智商瞬间由正常跌至零，缺乏辨别是非能力，疯狂抢购日常用品潜伏期：0至3小时传染途径：whatsApp,Facebook,Instagram ,连登,telegram 迅速传播原因：网上谣言导致香港市民恐慌。治疗方法：地西泮 收起全文d
                ",1
2020年02月06日 22:04,4469091370575649,狸筱范儿,6822980156,21,15,187,"
                    #郑州一滴滴司机确诊新冠肺炎#河南加油，都会好起来的。每个人都不容易 L狸筱范儿的微博视频 ​                ",1
2020年02月06日 22:12,4469093392110273,虎嗅APP,2357213493,187,525,2100,"
                    【上海华山医院感染科主任张文宏：企业老板不用捐东西，给隔离员工开工资就是贡献】2月6日，上海华山医院感染科主任张文宏表示，新冠肺炎疫情期间，不需要企业再向医院捐献物资了，他希望企业老板，给那些在复工期间在家中隔离或者工作的员工，正常发放工资。他还表示，希望每个返沪的人员能够做到自行隔离14天，不到处乱走。#企业老板隔离员工发工资就是贡献#L新京报我们视频的秒拍视频 收起全文d
                ",0.0
2020年02月06日 22:14,4469093958310653,新京报我们视频,6124642021,150,75,1828,"
                    【#雷神山移交背后故事#：53岁工人50小时没休息 90后技术员每天走近3万步】2月6日，#雷神山医院开展验收并逐步移交#，工人们正加快收尾。53岁的中建安装北京公司员工苏洪和26岁的中建安装公司员工甘坤向@新京报我们视频 讲述雷神山医院建设的过程。#聚焦新冠肺炎疫情#L新京报我们视频的秒拍视频 ​                ",5
