score,text
0,"瀚海 恒沙 全家 因新冠 肺炎 离世 真他妈 漂亮 
"
1,"杭州 海关 办理 捐赠 物资 手续 超过 分钟 捐赠 透明 浙江省 新冠 肺炎 疫情 防控 工作 新闻 发布会 浙江省 卫健委 主任 介绍 确诊 病人 数据 下降 地区 连续 天无 新增 病例 杭州 海关 关长 捐赠 物资 办理手续 超过 分钟 经手 沾手 捐赠 透明 新型 肺炎 抗疫 全记录 一手 video 视频 收起 全文 
"
0,"邯郸 消防 晚安 万众一心 抗击 新冠 肺炎 
"
-1,"不肯 微博 刚看 肺炎 救助 患者 超话 几条 不忍心 报道 辗转 数家 医院 医院 收治 只能 家里 隔离 直至 病危 去世 住院 资格 确诊 新冠 肺炎 只能 算作 肺炎 去世 不幸者 缺少 试剂 确诊 导致 住院治疗 死神 赛跑 难以想象 家庭 破碎 保佑 平安 渡过难关 收起 全文 
"
-1,"早上 红星 新闻记者 湖北省 黄冈市 红安县 新型 冠状病毒 感染 肺炎 防控 指挥部 简称 指挥部 获悉 年月日 红安县 华家 河镇 家村 确诊 新冠 病毒 肺炎 患者 鄢小文 家人 隔离 脑瘫 患者 死亡 党委书记 镇长 免职 UC 头条 网页 链接 
"
0,"新型 肺炎 孝感 全市 新冠 病毒感染 人数 增长速度 孝感市 海涛 全市 新冠 病毒感染 人数 增长速度 
"
-1,"消防 知识 防护 免洗 洗手液 一点 免洗 洗手 液滴 托盘 打火机 点燃 瞬间 窜出 火焰 整整 燃烧 分秒 免洗 洗手液 均匀 涂抹 玻璃碗 猪肉 皮上 燃烧 花露水 香水 指甲油 定型 易燃 含有 酒精 远离 火源 热源 万众一心 抗击 新冠 肺炎 收起 全文 
"
-1,"哈尔滨 两例 新冠 肺炎 患者 出院 身体 哈尔滨 两名 新型 冠状病毒 感染 肺炎 确诊 患者 痊愈 出院 医院 工作人员 介绍 人均 输入 病例 治疗 体温 两次 核酸 检测 阴性 省市 专家 会诊 出院 一位 痊愈 患者 希望 全国 患病 同胞 健康 出院 聚焦 新型 肺炎 京报 视频 视频 收起 全文 
"
1,"武汉 两名 感染 医护人员 出院 希望 同行 做好 防护 军队 支援 湖北 医疗队 医务人员 救治 两位 新冠 肺炎 感染 患者 武汉市 金银 医院 康复 出院 出院 两人 医护人员 鞠躬 医护人员 敬礼 人称 感谢 医疗队 不远千里 增援 武汉 胜利 希望 一线 医护人员 做好 防护 聚焦 新型 肺炎 京报 视频 视频 收起 全文 
"
-1,"护士 感染 新冠 肺炎 康复 返岗 不为 英雄 逃兵 武汉大学 中南 医院 急诊科 护士 郭琴 返回 工作岗位 告诉 紧急 呼叫 元旦 过后 所在 科室 陆续 接诊 发热 患者 有名 新冠 肺炎 重症 患者 确诊 感染 谈到 返岗 工作 不当 英雄 绝不能 逃兵 紧急 呼叫 闽南 女神 微博 视频 收起 全文 
"
0,"抗击 新冠 肺炎 扩散 中科院 武汉 病毒 一个 感染 中科院 武汉 病毒 经验 分享 口罩 简单 出门 两包 纸巾 一干 一湿 门把手 电梯 按钮 一律 纸巾 操作 不去 地方 回到 家门口 湿纸巾 擦手 回家 后先 洗手 外套 手袋 阳台 吹风 晒太阳 全所多 包括 学生 武汉 重灾区 一例 感染 疑似病例 知识 力量 关键时刻 收起 全文 
"
1,"正确 防疫 听听 鄂军 顺口溜 正是 抗击 疫情 关键时期 医务人员 奔赴前线 防控 疫情 共同努力 巴彦淖尔 日报社 摇滚 明星 鄂军 一段 通俗易懂 朗朗上口 顺口溜 防控 疫情 听听 众志成城 抗击 疫情 万众一心 抗击 新冠 肺炎 新冠 肺炎 最新 动态 巴彦淖尔 发布 巴彦淖尔 观察 平安 巴彦淖尔 巴彦淖尔 巴彦淖尔 巴彦淖尔 生活 巴彦淖尔 日报 蒙文 巴彦淖尔 日报社 微博 视频 收起 全文 
"
1,"中国驻韩国大使馆 设立 抗击 新冠 肺炎 疫情 专用 捐款 账户 爱心 人士 图中 信息 国家 贡献 一份 力量 中国 加油 武汉 加油 
"
0,"日时 湖北省人民政府 新闻 发布会 通报 新冠 肺炎 疫情 防控 工作 发布会 黄冈市 邱丽新 介绍 黄冈市 救治 患者 第一 时间 成立 市级 医疗 救治 专家组 建立 医护人员 梯队 分批 万余名 医护人员 防控 知识 培训 组织 医生 投入 救治 工作 之中 发热 门诊 全天候 接诊 乡镇 卫生院 社区 设置 诊室 小时 值班 值守 全市 定点医院 增加 至家 救治 床位 北京 北京市 普仁 医院 收起 全文 
"
1,"危险 网络 工程师 走进 一线 病房 提供 信息化 服务 北京 医院 新型 冠状病毒 感染 肺炎 定点 收治 医院 新冠 患者 实施 治疗 护理 离不开 网络 大力支持 除夕之夜 医院 信息网络 管理中心 孟艳英 主任 安排 网络 工程师 金鑫 张晨 第一 时间 隔离 病区 安装 配置 应急 信息 办公设备 床旁 影像 设备 连接 网络 病房 网络 中心 李哲 同志 身着 防护服 工作 身影 正是 信息网络 工程师 第一 时间 保证 救治 网络 通畅 办公设备 系统 运行 救治 工作 顺畅 北京 医院 后勤保障 人员 抗击 疫情 默默 奉献 信息 提供 王辉 第六届 首都 除夕 护卫 健康 北京 聆听 首都 健康 健康 中国 北京 医管 北京 首都医科大学 附属 北京 医院 北京 首都医科大学 附属 北京 医院 收起 全文 
"
0,"瀚海 恒沙 全家 因新冠 肺炎 离世 好消息 好消息 为民除害 
"
1,"抗击 新型 肺炎 第一线 专家 提醒 疫情 发展 变化 未来 一周 个人卫生 未来 一周 防控 关键期 做好 个人卫生 下午 针对 老百姓 关心 新冠 病毒 肺炎 相关 云南 省委 省政府 应对 疫情 工作 领导小组 指挥部 宣传组 邀请 权威专家 解答 专家 未来 一周 防控 关键期 近期 尽量少 出门 人群 密集 地方 市民 做好 个人卫生 关键 云南省 新冠 病毒 肺炎 医疗 救治 专家组 组长 第二 人民 医院院长 韦嘉 指挥部 疫情 防控 技术 指导 小组 副组长 疾病 预防 br 未来 一周 防控 关键期 是从 传染病 发生 发展 流行 规律 判断 韦嘉 一个 传染病 发生 包括 传染源 传播 途径 及易感 人群 防控 是从 三个 环节 着手 全国上下 统一 措施 老百姓 近期 尽量少 出门 人群 密集 地方 是从 个人卫生 做起 无论是 回到 工作岗位 家中 卫生 通风 出门 佩戴 口罩 正确 方式 洗手 勤洗手 宋志忠 补充 保持良好 卫生习惯 针对 本次 疫情 平常 流感 传染病 口罩 紧缺 专家 希望 理解 疫情 防控 正确 口罩 口罩 不用 场合 佩戴 口罩 一线 医护人员 来说 赤手空拳 面对 病毒 保证 一线 医生 需求 后续 复工 口罩 防护用品 生产 加大 未来 产品 需求 云南 旅游 大省 赶上 春节 放假 游客 到来 疫情 输入 压力 云南 这方面 面对 宋志忠 云南省 定点医院 遍布 全省 各州 省级 诊疗 专家 全省 定点医院 视频 指导 医疗 条件 薄弱 地方 专家 指导 当天 派出 疾病 防控 专家组 巡回 指导 州市 疾控中心 一名 专家 防控 工作 指导 资源 有限 信心 做好 防控 工作 筑牢 防线 宋志忠 相比 省份 来自 武汉 游客 云南省 病例 增加 速度 缓慢 云南省 疑似病例 增加 专家 排除 一例 疑似病例 至少 时间 过程 积累 全省 检测 能力 全省 检测 满负荷 检测 余个 样本 检测 试剂 足够 援助 湖北 抗疫 云南省 支援 湖北 医疗队 由家 医院 奔赴 咸宁市 区县 医疗队 精神状态 工作 状态 云南省 疾控中心 派出 专家 派驻 黄冈市 支援 检测 工作 是从 多为 自愿 报名 专业人士 百里挑一 选出 检验 专家 同志 党员 年轻 两位 博士 两位 硕士 经验 胜任 这份 工作 链子 宋志忠 百姓 听到 疫情 情况 恐慌 情绪 张波婷 电话 视频 方式 朋友 倾诉 冥想 放松 心情 缓解 焦虑 恐慌 情绪 情绪 难以 平复 比较严重 建议 医院 精神科 就医 国家 政府 建立 信心 打破 焦虑 情绪 这次 疫情 防控 确实 人民战争 人要 做起 保持良好 卫生习惯 防护 知识 正确认识 疾病 共同努力 这次 阻击战 取得胜利 云南 加油 宋志忠 呼吁 掌上 春城 收起 全文 
"
1,"新冠 肺炎 防控 广安 市委常委 组织部 部长 丁湘 华蓥市 华龙 街道 射红庙 社区 华蓥 火车站 永兴 督导 检查 疫情 防控 工作 丁湘 疫情 防控 工作 各级党委 切实加强 工作 领导 发挥 基层 党组织 堡垒作用 党员 先锋 模范作用 紧紧 依靠人民 坚定 打赢 新型 肺炎 防控 阻击战 
"
1,"希望 为民请命 哗众取宠 李文亮 越来越 李文亮 褒奖 铭记 发布 疫情 训诫 医生 李文亮 今日 确诊 新冠 肺炎 来自 一点 资讯 发布 疫情 训诫 医生 李文亮 今日 确诊 新冠 肺炎 
"
-1,"轻易 下结论 一位 葛店 居民 微信 主任 这次 在劫难逃 肯定 感染 发烧 乏力 食欲 咽部 舒服 严肃 地答 潜伏期 哭笑不得 新冠 肺炎 传染 过度 恐惧 事事 往上 身体 无大恙 心病 作怪 收起 全文 
"
-1,"晚上 截止 点分 新冠 肺炎 确诊 疑似 死亡 治愈 提醒 千万 盲目 跟风 抢购 自行 服用 双黄连 口服液 现象 李兰娟 发声 毛病 吃药 三分 不无道理 李兰娟 回应 新型 肺炎 疑问 ## 李兰娟 院士 带队 出发 驰援 武汉 收起 全文 
"
1,"新冠 肺炎 第二 流行 上升期 桂林 阳朔 
"
-1,"网易 新闻 钟南山 团队 新冠 病毒感染 肺炎 居家 康复 防护 策略 钟南山 团队 新冠 病毒感染 肺炎 居家 康复 防护 策略 来自 网易 新闻 客户端 网易 新闻 
"
1,"直击 芜湖 抗击 新冠 肺炎 芜湖市 新型 冠状病毒 感染 肺炎 疫情 防控 应急 指挥部 近期 返芜 人员 管理 通告 新型 冠状病毒 感染 肺炎 疫情 防控 工作 阻断 疫情 传播 打赢 疫情 防控 阻击战 更好 保障 人民 群众 生命安全 身体健康 疫情 防控 期间 返芜 人员 管理工作 通告 疫情 重点 地区 确诊 病例 地区 人员 疫情 控制 原则上 返芜 返芜 人员 居住地 居委 村委会 所在单位 如实 报告 旅行 接触 疫情 重点 地区 确诊 病例 地区 返芜 人员 疫情 重点 地区 人员 密切接触 人员 原则上 规范 居家 隔离 医学观察 返芜 人员 返芜 天内 提倡 居家 办公 尽量减少 外出 尽量减少 接触 两次 测量体温 体温 超过 乏力 干咳 症状 拨打 急救 人员 转运 定点医院 发热 门诊 检查 各进 交通 入口 卫生 检疫 登记 返芜 人员 信息 包含 目的地 管理 单元 每日 即时 传送 各县 开发区 指挥部 各县 开发区 指挥部 目的地 管理 单元 追踪 管理 闭环 各社 居委 村委会 机关 企事业 单位 返芜 人员 逐一 排查 疫情 重点 地区 确诊 病例 地区 返芜 人员 排查 到位 管理 到位 不漏 一人 芜湖市 新型 冠状病毒 疫情 防控 应急 指挥部 年月日 收起 全文 
"
-1,"哈尔滨 两例 新冠 肺炎 患者 出院 身体 哈尔滨 两名 新型 冠状病毒 感染 肺炎 确诊 患者 痊愈 出院 医院 工作人员 介绍 人均 输入 病例 治疗 体温 两次 核酸 检测 阴性 省市 专家 会诊 出院 一位 痊愈 患者 希望 全国 患病 同胞 健康 出院 聚焦 新型 肺炎 京报 视频 京报 视频 视频 收起 全文 
"
-1,"唐山 身边 ## 唐山 ## 万众一心 抗击 新冠 肺炎 视频 我市 首例 新型 冠状病毒 感染 肺炎 患者 病情 稳定 我市 确诊 首例 新型 冠状病毒 感染 肺炎 病例 关心 患者 病情 医疗 工作 记者 对首 href http tcn APPIvx target blank 视频 我市 首例 新型 冠状病毒 感染 肺炎 患者 病情 稳定 唐山 发布 微博 视频 收起 全文 
"
1,"周口 爆料 ## 周口 身边 周口 村支书 霸气 喇叭 喊话 一碗 连串 几家 不怕死 疫情 防控 病毒传播 责任 义务 家里 祖国 添乱 外出 请戴 口罩 负责 负责 河南 村长 关注 周口 新冠 肺炎 疫情 周口 同城会 微博 视频 周口 收起 全文 
"
1,"新冠 肺炎 最新 动态 救援 医疗 物资 发放 接受 介绍信 排队 领取 工作 方法 停留 年前 需求 数据 网络平台 统一 提出 需求 由战疫 指挥部 优先级 需求 紧急 度来 统一 调度 配送 央视 报道 救援 物资 到达 小时 发出 发到 医疗点 
"
0,"湖北省 刚刚 通报 新增 新冠 肺炎 确诊 病例 累计 新增 惊人 重庆 忠县 
"
0,"广东 发布 场所 人群 新冠 病毒 肺炎 防控 指引 网页 链接 
"
1,"智慧 管理 街道 程序 引导 居民 防控 疫情 防控 疫情 浙江 ## 关注 新冠 肺炎 ## 武汉 加油 浙里 衢州市 柯城区 信安 街道 线上 邻礼通 程序 招募 守护 邻里 疫情 防控 小区 志愿者 信息 发布 当天 招募 去年 信安 街道 试点 推广 邻礼通 平台 程序 提升 基层 智慧 管理水平 本次 防疫 工作 期间 辖区 居民 宣传 告知 防疫 措施 时时 推送 最新 疫情 情况 利用 邻礼通 通知 余户 邻礼通 群众 举报线索 余条 发现 隔离 人员 起到 作用 邻礼通 程序 居民 数字化 连接 实时 互通信息 上线 发力 引导 居民 群防 群控 打赢 全民 防疫 信安 街道 党工委 书记 巫伟 浙江 之声 记者 赵峥琳 通讯员 周盛 陈岚 收起 全文 
"
-1,"元气 寿司店 外食 Tampines Mall 大年 初八 新加坡 确诊 新型 冠状病毒 两人 新加坡 公民 人均 武汉 旅行 居住 本地人 太多 恐慌 平静 地面 疫情 政府 加大 控制 力度 停止 国内 航班 每家每户 免费 发放 口罩 华人 武汉 加油 米奇 比心 米奇 比心 收起 全文 
"
1,"SARS 发现者 专家 评价 中国 应对 新冠 努力 中国 公布 新型 冠状病毒 基因 序列 德罗斯 已有 原则性 测试 基因 序列 公布 方法 正确 
"
-1,"新型 冠状病毒 科普知识 五十二 外出 有事 搜一 没事 看一看 网页 链接 
"
0,"防控 疫情 一点 辟谣 辟谣 查收 这份 预防 新型 冠状病毒 真假 解读 网页 链接 
"
1,"北京 时间 凌晨 联合国 定性 中国 新型 冠状病毒 全球 突发 公共卫生 事件 考察期 三个 三个 控制 消除 中国 列为 疫区 这是 中国 经济 世界 地位 无法估量 损失 国家 列为 疫区 在世界上 歧视 对象 中国 地位 一落千丈 
"
1,"这年 伊朗 美国 对战 新型 冠状病毒 科比 离世 社会 经济 下滑 婚姻 这年 重启 
"
0,"双黄连 新型 冠状病毒 不具 针对性 
"
0,"发布 头条 文章 新型 冠状病毒 二月 迎来 爆发 做好 防范 新型 冠状病毒 二月 迎来 爆发 做好 防范 
"
0,"港媒 确诊 新型 冠状病毒 八十岁 香港 本地 男子 一月 中曾 日本 横滨 邮轮 回港 日内 未曾 内地 
"
0,"养生堂 专访 钟南山 院士 钟南山 解释 泪目 原因 钟南山 新型 冠状病毒 新型 冠状病毒 肺炎 疫情 记录 世界 记录 LBTV 养生堂 快手 视频 
"
-1,"西班牙 确认 第一例 nCoV 新型 冠状病毒 该国 卫生部 一份 声明 中称 病毒 五名 来自 德国 游客 发现 该批 游客 荷马 一家 诊所 隔离 五份 样品 马德里 卡洛斯 三世 研究所 检验 一个 样品 给出 阳性 感染 病人 隔离 
"
-1,"车厢 乘客 转发 扩散 四川 寻日 车厢 乘客 四川省 天全县 应对 新型 冠状病毒 感染 肺炎 疫情 应急 指挥部 办公室 发布 消息 武汉 汉口 成都 动车 车次 车厢 确诊 新型 冠状病毒 肺炎 患者 寻同 车厢 同乘 人员 路段 同乘 人员 注意事项 同乘 人员 返家 暂时 外出 居家 封闭 隔离 观察 发现 异常者 就近 指定 发热 门诊 就诊 就诊 过程 全程 佩戴 口罩 href http tcn RghOMBP target blank 成都 成都 爆料 ## 成都 身边 收起 全文 
"
-1,"腾讯 新闻 外媒 警告 新型 冠状病毒 虽成 头条新闻 一种 病毒 威胁 美国 外媒 警告 新型 冠状病毒 虽成 头条新闻 一种 病毒 威胁 美国 来自 腾讯 新闻 
"
1,"年春節 新型 冠狀 病毒 肆虐 我們 美好 家園 很快 全國 最美 行者 奔赴 武漢 病毒 展開 鬥爭 科大 學子 奮戰 行者 千里 一心 身處 祖國 科大 藝術團 合唱 團同學 家中 自發用 手機 攝下 時空 合唱 武漢 加油 中國 加油 澳門 科技 大學 藝術團 微博 视频 
"
